"id","down_time_train","interval_giving","idle_train","travel_time","crew_down_time","crew_down_time_plan","intermediate_down_time","route_id","sender_id","receiver_id","real_wagon_loading","real_train_weight_gross","real_train_wight_net","cargo_type_id","empty_types_id","down_time","axis_count"
23247,"3.183333","0.0","1.95","39.283333","7.099992","4.516656","4.55",7474,1465,82,53,"4963.7","3704.0",102,1,"1.95",212
23248,"0.466667","0.0","3.083333","3.7",NULL,NULL,"0.2",7496,131,3925,67,"6273.4","4680.5",5229,1,"3.083333",268
23249,"2.0","0.0","3.616667","3.55",NULL,NULL,"0.85",7502,505,131,68,"1613.0","0.0",1141,0,"3.616667",272
23250,"1.583333","0.0","2.9","3.35",NULL,NULL,NULL,7492,131,505,70,"6554.4","4893.0",5229,1,"2.9",280
23251,"0.533333","0.0","1.716667","3.333333",NULL,NULL,"0.266667",7492,131,505,70,"6551.5","4890.8",5229,1,"1.716667",280
23252,"8.45","0.0","0.85","35.533333","6.366648",NULL,"7.016667",7500,485,82,53,"4960.1","3705.0",102,1,"0.85",212
23253,"2.016667","0.0","1.866667","3.116667",NULL,NULL,"0.1",7502,505,131,70,"1659.0","0.0",1141,0,"1.866667",280
23254,"0.533333","0.0","3.733333","38.266667","11.133336",NULL,"1.566667",7501,82,485,70,"1662.0","0.0",1141,0,"3.733333",280
23255,"2.483333","0.0","2.4","2.533333",NULL,NULL,NULL,7502,505,131,70,"1663.0","0.0",1141,0,"2.4",280
23256,"0.716667","0.0","3.75","56.283333","32.166672","0.883344","2.283333",8580,109,4027,48,"4494.5","3354.5",122,1,"3.75",192
23257,"0.533333","0.0","2.516667","28.616667","4.383336",NULL,"3.483333",8590,4027,109,48,"1137.9","0.0",1141,0,"2.516667",192
23258,"5.0","0.0","11.416667","3.333333",NULL,NULL,"0.15",7503,3925,131,67,"1589.0","0.0",1141,0,"11.416667",268
23259,"0.416667","0.0","1.35","3.066667",NULL,NULL,NULL,7492,131,505,70,"6556.7","4892.3",5229,1,"1.35",280
23260,"0.516667","0.0","0.833333","2.816667",NULL,NULL,NULL,7496,131,3925,67,"6273.6","4683.6",5229,1,"0.833333",268
23261,"0.5","0.0","2.933333","33.483333","6.683304",NULL,"3.116667",7498,131,109,64,"5987.3","4471.6",5229,1,"2.933333",256
23262,"0.566667","0.0","1.933333","25.916667","4.666656",NULL,"1.4",8590,4027,109,48,"1143.4","0.0",1141,0,"1.933333",192
23263,"0.45","0.0","4.2","3.183333",NULL,NULL,"0.2",7492,131,505,70,"6551.4","4892.5",5229,1,"4.2",280
23264,"8.15","0.0","1.366667","36.6","7.316688",NULL,"3.4",7500,485,82,53,"4958.8","3706.0",102,1,"1.366667",212
23265,"2.116667","0.0","7.25","3.133333",NULL,NULL,NULL,7502,505,131,70,"1662.0","0.0",1141,0,"7.25",280
23266,"0.516667","0.0","2.883333","3.1",NULL,NULL,NULL,7492,131,505,70,"6554.0","4894.8",5229,1,"2.883333",280
23267,"1.983333","0.0","2.083333","2.683333",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"2.083333",280
23268,"7.75","0.0","2.916667","35.75","5.333352","0.75","3.75",7500,485,82,53,"4958.8","3705.0",102,1,"2.916667",212
23269,"4.383333","0.0","3.733333","3.05",NULL,NULL,"0.1",7503,3925,131,66,"1569.0","0.0",1141,0,"3.733333",264
23270,"0.483333","0.0","1.733333","3.833333",NULL,NULL,"1.1",7492,131,505,70,"6553.4","4893.0",5229,1,"1.733333",280
23271,"2.916667","0.0","1.533333","3.466667",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"1.533333",280
23272,"1.333333","0.0","2.666667","3.333333",NULL,NULL,NULL,7492,131,505,70,"6552.6","4893.6",5229,1,"2.666667",280
23273,"4.3","0.0","4.75","3.35",NULL,NULL,"0.366667",7502,107,131,69,"1640.0","0.0",1141,0,"4.75",276
23274,"7.833333","0.0","4.133333","4.283333",NULL,NULL,"0.95",7497,241,82,67,"6267.3","4679.0",5611,1,"4.133333",268
23275,"2.133333","0.0","3.7","2.75",NULL,NULL,NULL,7502,505,131,70,"1659.0","0.0",1141,0,"3.7",280
23276,"13.35","0.0","1.633333","33.433333","6.649992",NULL,"2.65",7500,485,82,53,"4959.7","3704.5",102,1,"1.633333",212
23277,"0.533333","0.0","5.9","61.066667","34.866672","0.983328","1.983333",8580,109,4027,48,"4495.3","3356.8",109,1,"5.9",192
23278,"2.0","0.0","3.5","2.416667",NULL,NULL,"0.333333",7502,505,131,70,"1660.0","0.0",1141,0,"3.5",280
23279,"0.666667","0.0","7.116667","44.966667","20.55","1.883328","3.183333",8580,109,4027,48,"4494.2","3357.5",122,1,"7.116667",192
23280,"0.466667","0.0","1.583333","28.7","3.31668",NULL,"0.616667",7498,131,109,64,"5992.4","4475.6",5229,1,"1.583333",256
23281,"3.083333","0.0","1.7","3.133333",NULL,NULL,"0.116667",7503,3925,131,67,"1590.0","0.0",1141,0,"1.7",268
23282,"1.033333","0.0","1.45","3.516667",NULL,NULL,"0.133333",7492,131,505,70,"6553.2","4893.1",5229,1,"1.45",280
23283,"10.65","0.0","2.416667","28.6","4.416672",NULL,"2.566667",7474,1465,82,53,"4964.7","3704.5",102,1,"2.416667",212
23284,"2.033333","0.0","5.933333","3.283333",NULL,NULL,"0.55",7502,505,131,70,"1661.0","0.0",1141,0,"5.933333",280
23285,"0.516667","0.0","2.333333","3.566667",NULL,NULL,"0.383333",7492,131,505,70,"6554.4","4893.0",5229,1,"2.333333",280
23286,"2.166667","1.0","2.083333","3.416667",NULL,NULL,"0.15",7497,241,82,67,"6262.8","4679.0",5611,1,"2.083333",268
23287,"9.25","0.0","2.65","36.766667","8.4",NULL,"1.933333",7500,485,82,53,"4962.5","3703.5",102,1,"2.65",212
23288,"0.516667","0.0","3.733333","33.333333","8.83332",NULL,"0.2",7501,82,485,71,"1685.0","0.0",1141,0,"3.733333",284
23289,"0.483333","0.0","3.166667","3.85",NULL,NULL,NULL,7492,131,505,70,"6551.5","4890.8",5229,1,"3.166667",280
23290,"0.583333","0.0","4.266667","207.066667","3.28332","181.000008","3.333333",8590,4027,109,49,"1164.1","0.0",1141,0,"4.266667",196
23291,"4.016667","0.0","10.666667","3.233333",NULL,NULL,"0.05",7503,82,131,71,"1684.0","0.0",1141,0,"10.666667",284
23292,"0.466667","0.0","3.65","2.8",NULL,NULL,NULL,7496,131,3925,67,"6273.8","4681.0",5229,1,"3.65",268
23293,"2.916667","0.0","7.4","3.266667",NULL,NULL,"0.4",7502,505,131,70,"1659.0","0.0",1141,0,"7.4",280
23294,"0.516667","0.0","1.483333","2.75",NULL,NULL,NULL,7492,131,505,70,"6556.7","4892.3",5229,1,"1.483333",280
23295,"5.8","0.0","4.0","3.2",NULL,NULL,NULL,7504,82,241,71,"1682.0","0.0",1141,0,"4.0",284
23296,"0.033333","0.0","4.15","2.983333",NULL,NULL,"1.35",7502,505,131,70,"1661.0","0.0",1141,0,"4.15",280
23297,"0.083333","0.0","2.066667","79.183333","52.38336","5.266656","0.05",8580,109,4027,48,"4496.7","3357.0",109,1,"2.066667",192
23298,"0.533333","0.0","3.033333","33.266667","7.949976",NULL,"0.216667",7501,82,485,71,"1684.0","0.0",1141,0,"3.033333",284
23299,"7.516667","0.0","7.416667","35.316667","8.85",NULL,"1.966667",7500,485,82,53,"4960.3","3705.0",102,1,"7.416667",212
23300,"0.483333","0.0","3.55","3.383333",NULL,NULL,NULL,7492,131,505,70,"6551.5","4892.5",5229,1,"3.55",280
23301,"0.516667","0.0","2.316667","25.5","3.433344",NULL,"0.75",8590,4027,109,52,"1235.5","0.0",1141,0,"2.316667",208
23302,"9.166667","0.0","7.083333","32.25","6.883344",NULL,"1.083333",7500,485,82,53,"4961.1","3703.5",102,1,"7.083333",212
23303,"3.183333","1.0","2.45","3.366667",NULL,NULL,"0.066667",7496,131,3925,67,"6273.4","4684.5",5229,1,"2.45",268
23304,"2.1","0.0","7.166667","2.983333",NULL,NULL,NULL,7503,82,131,71,"1681.0","0.0",1141,0,"7.166667",284
23305,"2.266667","0.0","4.45","2.533333",NULL,NULL,NULL,7502,505,131,70,"1662.0","0.0",1141,0,"4.45",280
23306,"0.566667","0.0","3.4","3.283333",NULL,NULL,NULL,7492,131,505,70,"6554.2","4893.9",5229,1,"3.4",280
23307,"2.566667","0.0","1.766667","3.083333",NULL,NULL,"0.25",7502,505,131,70,"1661.0","0.0",1141,0,"1.766667",280
23308,"0.516667","0.0","2.916667","37.066667","10.66668",NULL,"3.35",7498,131,109,64,"5988.0","4468.3",5229,1,"2.916667",256
23309,"1.933333","0.0","4.883333","2.6",NULL,NULL,"0.333333",7502,505,131,70,"1665.0","0.0",1141,0,"4.883333",280
23310,"9.016667","0.0","3.7","33.283333","6.416664",NULL,"1.85",7500,485,82,53,"4961.4","3704.5",102,1,"3.7",212
23311,"2.833333","1.0","3.966667","3.7",NULL,NULL,"0.216667",7496,131,3925,67,"6272.7","4683.0",5229,1,"3.966667",268
23312,"0.516667","0.0","7.466667","2.95",NULL,NULL,"0.1",7492,131,505,70,"6548.8","4893.0",5229,1,"7.466667",280
23313,"1.983333","0.0","6.883333","3.383333",NULL,NULL,"0.15",7503,82,131,71,"1685.0","0.0",1141,0,"6.883333",284
23314,"0.533333","0.0","3.933333","33.133333","6.233328",NULL,"1.066667",7500,485,82,53,"4960.7","3704.5",102,1,"3.933333",212
23315,"0.8","0.0","3.266667","58.933333","9.416664","24.666672","3.65",8580,109,4027,48,"4490.1","3353.8",109,1,"3.266667",192
23316,"0.5","0.0","1.883333","35.5","8.4",NULL,"5.533333",7501,82,485,71,"1679.0","0.0",1141,0,"1.883333",284
23317,"1.933333","0.0","4.2","3.283333",NULL,NULL,"0.55",7502,505,131,70,"1659.0","0.0",1141,0,"4.2",280
23318,"0.566667","0.0","2.466667","28.8","8.433312",NULL,"0.8",8590,4027,109,64,"1521.0","0.0",1141,0,"2.466667",256
23319,"6.116667","1.0","2.95","32.183333","6.633336",NULL,"2.416667",7500,485,82,53,"4962.2","3704.5",102,1,"2.95",212
23320,"2.333333","0.0","4.35","3.983333",NULL,NULL,"0.95",7504,82,241,71,"1682.0","0.0",1141,0,"4.35",284
23321,"2.0","1.0","4.666667","4.333333",NULL,NULL,"0.533333",7497,241,82,67,"6268.6","4681.0",5611,1,"4.666667",268
23322,"2.8","0.0","11.183333","3.1",NULL,NULL,"0.116667",7503,3925,131,67,"1593.0","0.0",1141,0,"11.183333",268
23323,"0.8","0.0","2.5","30.616667","7.616664","1.066656","1.283333",8580,109,4027,48,"4506.8","3355.5",122,1,"2.5",192
23324,"0.516667","0.0","3.4","30.85","6.75",NULL,"0.766667",7498,131,109,64,"5992.8","4472.3",5229,1,"3.4",256
23325,"1.233333","1.0","2.0","31.85","5.783328",NULL,"3.383333",7474,1465,82,53,"4964.0","3702.0",102,1,"2.0",212
23326,"5.55","0.0","7.833333","4.033333",NULL,NULL,"0.65",7503,3925,131,67,"1589.0","0.0",1141,0,"7.833333",268
23327,"6.166667","0.0","2.683333","32.733333","6.216672",NULL,"2.1",7500,485,82,53,"4961.2","3704.5",102,1,"2.683333",212
23328,"0.516667","0.0","5.316667","3.416667",NULL,NULL,"0.133333",7496,131,3925,70,"6275.6","4682.8",5229,1,"5.316667",280
23329,"2.4","0.0","2.416667","3.35",NULL,NULL,NULL,7504,82,241,70,"1665.0","0.0",1141,0,"2.416667",280
23330,"0.0","0.0","4.216667","3.133333",NULL,NULL,"0.066667",7503,3925,131,67,"1590.0","0.0",1141,0,"4.216667",268
23331,"0.633333","0.0","2.933333","90.35","68.500008","0.6","2.1",8580,109,4027,48,"4494.3","3354.4",109,1,"2.933333",192
23332,"0.533333","0.0","7.666667","34.1","8.41668",NULL,"0.966667",7501,82,485,71,"1683.0","0.0",1141,0,"7.666667",284
23333,"1.05","0.0","2.583333","33.4","6.6",NULL,"1.3",7500,485,82,53,"4961.4","3709.0",102,1,"2.583333",212
23334,"0.016667","0.0","4.1","3.55",NULL,NULL,"0.1",7503,82,131,71,"1684.0","0.0",1141,0,"4.1",284
23335,"0.466667","0.0","2.0","30.366667","4.833312",NULL,"6.833333",7498,131,109,64,"5992.0","4473.6",5229,1,"2.0",256
23336,"11.433333","1.0","2.8","3.266667",NULL,NULL,NULL,7496,131,3925,67,"6273.5","4683.8",5229,1,"2.8",268
23337,"9.116667","0.0","3.8","33.9","8.683344",NULL,"1.5",7500,485,82,53,"4963.8","3708.0",102,1,"3.8",212
23338,"0.9","1.0","2.783333","29.816667","5.983344",NULL,"1.25",7474,1465,82,52,"4871.3","3634.0",102,1,"2.783333",208
23339,"0.016667","0.0","2.983333","3.333333",NULL,NULL,NULL,7503,3925,131,66,"1570.0","0.0",1141,0,"2.983333",264
23340,"3.683333","0.0","3.55","3.766667",NULL,NULL,"0.166667",7504,82,241,69,"1640.0","0.0",1141,0,"3.55",276
23341,"0.833333","0.0","7.6","41.066667","17.733336",NULL,"2.683333",8580,109,4027,48,"4498.9","3359.0",122,1,"7.6",192
23342,"0.5","0.0","3.583333","40.45",NULL,"37.216656","0.25",7492,131,505,70,"6551.3","4891.5",5229,1,"3.583333",280
23343,"2.15","0.0","38.916667","3.1",NULL,NULL,"0.183333",7502,505,131,71,"1685.0","0.0",1141,0,"38.916667",284
23344,"18.866667","1.0","1.416667","3.466667",NULL,NULL,NULL,7496,131,3925,67,"6274.0","4681.0",5229,1,"1.416667",268
23345,"13.8","1.0","2.0","3.7",NULL,NULL,"0.116667",7497,241,82,67,"6265.0","4677.0",5611,1,"2.0",268
23346,"2.916667","0.0","4.05","3.033333",NULL,NULL,"0.166667",7503,82,131,71,"1686.0","0.0",1141,0,"4.05",284
23347,"0.45","0.0","2.016667","42.533333",NULL,"38.433336","0.916667",7492,131,505,70,"6551.9","4895.0",5229,1,"2.016667",280
23348,"9.983333","1.0","1.25","34.266667","6.366672","0.783336","3.25",7500,485,82,53,"4961.4","3707.0",102,1,"1.25",212
23349,"2.583333","0.0","2.683333","3.15",NULL,NULL,"0.283333",7502,505,131,70,"1656.0","0.0",1141,0,"2.683333",280
23350,"0.683333","0.0","1.1","40.633333","18.61668","0.700008","0.45",8580,109,4027,48,"4498.4","3357.5",109,1,"1.1",192
23351,"0.883333","0.0","9.083333","54.533333","31.366656","0.616656","2.016667",8580,109,4027,48,"4499.6","3357.5",109,1,"9.083333",192
23352,"0.483333","0.0","4.033333","42.65",NULL,"38.833344","2.65",7492,131,505,70,"6554.4","4893.0",5229,1,"4.033333",280
23353,"1.983333","0.0","4.9","3.366667",NULL,NULL,NULL,7503,82,131,71,"1683.0","0.0",1141,0,"4.9",284
23354,"2.0","0.0","2.15","3.183333",NULL,NULL,"0.816667",7502,505,131,70,"1660.0","0.0",1141,0,"2.15",280
23355,"0.566667","0.0","9.633333","2.95",NULL,NULL,NULL,7492,131,505,70,"6551.5","4890.8",5229,1,"9.633333",280
23356,"3.45","0.0","1.65","36.983333","10.299984",NULL,"1.633333",7500,485,82,53,"4963.0","3704.0",102,1,"1.65",212
23357,"20.25","0.0","1.4","3.266667",NULL,NULL,NULL,7496,131,3925,67,"6268.4","4684.3",5229,1,"1.4",268
23358,"1.9","0.0","3.75","3.6",NULL,NULL,NULL,7504,82,241,70,"1667.0","0.0",1141,0,"3.75",280
23359,"0.533333","0.0","2.466667","27.833333","6.283344",NULL,"1.55",8590,4027,109,56,"1323.9","0.0",1141,0,"2.466667",224
23360,"0.866667","0.0","2.683333","2.95",NULL,NULL,"0.05",7492,131,505,70,"6551.5","4892.5",5229,1,"2.683333",280
23361,"0.616667","0.0","2.883333","56.6","5.033328","25.916664","4.5",8590,4027,109,48,"1137.2","0.0",1141,0,"2.883333",192
23362,"0.666667","0.0","2.983333","30.516667","3.366648",NULL,"2.433333",7498,131,109,64,"5992.7","4474.5",5229,1,"2.983333",256
23363,"2.233333","0.0","5.083333","3.85",NULL,NULL,"1.166667",7497,241,82,67,"6266.6","4673.0",5611,1,"5.083333",268
23364,"3.166667","1.0","2.083333","32.05","4.833312",NULL,"2.2",7500,485,82,52,"4863.8","3633.5",102,1,"2.083333",208
23365,"7.183333","0.0","1.916667","2.65",NULL,NULL,NULL,7502,505,131,70,"1657.0","0.0",1141,0,"1.916667",280
23366,"0.566667","0.0","3.533333","192.4","5.68332",NULL,"0.733333",8590,4027,109,48,"1138.9","0.0",1141,0,"3.533333",192
23367,"3.683333","0.0","12.666667","4.233333",NULL,NULL,"1.0",7503,3925,131,67,"1590.0","0.0",1141,0,"12.666667",268
23368,"0.533333","0.0","3.566667","33.933333","7.416648",NULL,"2.1",7500,485,82,53,"4961.0","3705.5",102,1,"3.566667",212
23369,"0.483333","0.0","3.183333","3.083333",NULL,NULL,NULL,7496,131,3925,67,"6267.8","4683.0",5229,1,"3.183333",268
23370,"0.8","0.0","1.75","4.45",NULL,NULL,NULL,7492,131,505,70,"6554.2","4893.9",5229,1,"1.75",280
23371,"3.933333","0.0","8.3","3.0",NULL,NULL,"0.2",7502,505,131,70,"1662.0","0.0",1141,0,"8.3",280
23372,"0.683333","0.0","2.033333","54.866667","25.150008","4.483344","3.616667",8580,109,4027,48,"4497.9","3355.0",109,1,"2.033333",192
23373,"0.516667","0.0","10.283333","4.366667",NULL,NULL,"1.183333",7492,131,505,70,"6548.2","4892.8",5229,1,"10.283333",280
23374,"2.016667","0.0","2.9","3.333333",NULL,NULL,"0.333333",7502,505,131,70,"1661.0","0.0",1141,0,"2.9",280
23375,"0.6","0.0","6.95","231.95","5.4","204.666672","0.716667",8590,4027,109,48,"1139.3","0.0",1141,0,"6.95",192
23376,"2.283333","0.0","10.566667","4.566667",NULL,NULL,"0.966667",7503,3925,131,67,"1593.0","0.0",1141,0,"10.566667",268
23377,"0.466667","0.0","7.45","4.333333",NULL,NULL,"1.1",7492,131,505,70,"6554.0","4892.5",5229,1,"7.45",280
23378,"0.0","0.0","5.566667","3.45",NULL,NULL,NULL,7502,505,131,70,"1659.0","0.0",1141,0,"5.566667",280
23379,"0.55","0.0","5.916667","3.533333",NULL,NULL,NULL,7492,131,505,70,"6552.4","4893.0",5229,1,"5.916667",280
23380,"4.25","1.0","1.516667","36.233333","8.633328",NULL,"2.9",7500,485,82,53,"4958.3","3705.0",102,1,"1.516667",212
23381,"2.366667","1.0","5.566667","3.65",NULL,NULL,NULL,7497,241,82,67,"6266.8","4675.0",5611,1,"5.566667",268
23382,"2.016667","0.0","5.45","2.95",NULL,NULL,NULL,7502,505,131,70,"1661.0","0.0",1141,0,"5.45",280
23383,"0.483333","0.0","5.55","3.883333",NULL,NULL,"0.25",7492,131,505,70,"6551.3","4891.5",5229,1,"5.55",280
23384,"0.916667","0.0","1.783333","203.8","18.016656","162.483336","2.616667",8580,109,4027,48,"4488.6","3353.9",109,1,"1.783333",192
23385,"2.0","0.0","7.0","3.166667",NULL,NULL,"0.083333",7503,3925,131,67,"1585.0","0.0",1141,0,"7.0",268
23386,"0.5","0.0","2.7","34.766667","8.199984",NULL,"3.083333",7500,485,82,53,"4958.0","3701.0",102,1,"2.7",212
23387,"0.416667","0.0","7.383333","3.283333",NULL,NULL,NULL,7492,131,505,70,"6553.6","4889.3",5229,1,"7.383333",280
23388,"0.516667","0.0","3.116667","103.8","5.533344","73.8","4.316667",8590,4027,109,64,"1513.4","0.0",1141,0,"3.116667",256
23389,"3.266667","0.0","3.85","4.3",NULL,"0.933336","0.266667",7502,505,131,70,"1656.0","0.0",1141,0,"3.85",280
23390,"4.466667","0.0","3.666667","4.616667",NULL,NULL,"0.733333",7504,82,241,71,"1684.0","0.0",1141,0,"3.666667",284
23391,"2.0","0.0","3.25","3.5",NULL,NULL,"0.633333",7502,505,131,70,"1662.0","0.0",1141,0,"3.25",280
23392,"0.5","0.0","9.283333","3.383333",NULL,NULL,"0.166667",7496,131,3925,67,"6273.5","4683.8",5229,1,"9.283333",268
23393,"4.55","0.0","0.666667","3.866667",NULL,NULL,"0.083333",7497,241,82,67,"6265.7","4670.0",5611,1,"0.666667",268
23394,"0.583333","0.0","6.3","78.533333","3.45","52.583328","0.85",8590,4027,109,48,"1137.8","0.0",1141,0,"6.3",192
23395,"2.75","0.0","7.816667","2.683333",NULL,NULL,NULL,7492,131,505,70,"6551.9","4895.0",5229,1,"7.816667",280
23396,"0.533333","0.0","2.5","34.733333","8.633328",NULL,"1.15",7501,82,485,71,"1681.0","0.0",1141,0,"2.5",284
23397,"0.75","0.0","9.833333","34.833333","10.300008",NULL,"2.416667",8580,109,4027,48,"4498.5","3357.5",122,1,"9.833333",192
23398,"6.016667","0.0","4.466667","37.683333","8.949984",NULL,"2.583333",7500,485,82,53,"4958.2","3705.0",102,1,"4.466667",212
23399,"0.8","0.0","7.666667","3.15",NULL,NULL,"0.466667",7492,131,505,70,"6551.5","4890.8",5229,1,"7.666667",280
23400,"3.166667","0.0","3.483333","3.766667",NULL,NULL,"0.183333",7503,3925,131,66,"1561.0","0.0",1141,0,"3.483333",264
23401,"3.583333","0.0","2.25","2.75",NULL,NULL,NULL,7502,505,131,70,"1660.0","0.0",1141,0,"2.25",280
23402,"3.85","1.0","1.016667","35.933333","9.149976",NULL,"1.5",7500,485,82,53,"4959.9","3706.0",102,1,"1.016667",212
23403,"2.816667","1.0","2.183333","35.0","5.783352",NULL,"2.966667",7500,485,82,53,"4959.3","3702.5",102,1,"2.183333",212
23404,"0.483333","0.0","8.916667","2.933333",NULL,NULL,NULL,7492,131,505,70,"6555.1","4891.0",5229,1,"8.916667",280
23405,"1.833333","0.0","7.316667","3.35",NULL,NULL,"0.116667",7492,131,505,70,"6554.2","4893.9",5229,1,"7.316667",280
23406,"0.033333","0.0","3.333333","3.133333",NULL,NULL,"0.066667",7503,3925,131,67,"1590.0","0.0",1141,0,"3.333333",268
23407,"0.533333","0.0","5.383333","29.333333","6.16668",NULL,"1.15",7505,82,1465,71,"1680.0","0.0",1141,0,"5.383333",284
23408,"0.533333","0.0","2.866667","29.85","7.416672",NULL,"0.466667",7505,82,1465,71,"1683.0","0.0",1141,0,"2.866667",284
23409,"7.0","0.0","4.083333","3.833333",NULL,NULL,"0.8",7502,505,131,70,"1660.0","0.0",1141,0,"4.083333",280
23410,"2.016667","0.0","3.583333","3.566667",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"3.583333",280
23411,"0.4","0.0","6.083333","37.1","13.283328","0.816672","3.116667",8580,109,4027,48,"4497.5","3356.7",109,1,"6.083333",192
23412,"0.483333","0.0","0.883333","4.716667",NULL,NULL,NULL,7496,131,3925,67,"6273.3","4687.5",5229,1,"0.883333",268
23413,"2.2","0.0","7.283333","3.35",NULL,NULL,"5.883333",7492,131,505,70,"6548.5","4893.4",5229,1,"7.283333",280
23414,"3.0","0.0","3.35","35.733333","7.683336",NULL,"2.983333",7500,485,82,53,"4958.7","3705.5",102,1,"3.35",212
23415,"2.616667","0.0","4.366667","3.683333",NULL,NULL,"0.9",7502,505,131,70,"1634.0","0.0",1141,0,"4.366667",280
23416,"1.833333","0.0","8.7","2.966667",NULL,NULL,NULL,7492,131,505,70,"6547.9","4892.8",5229,1,"8.7",280
23417,"2.016667","0.0","3.3","2.933333",NULL,NULL,"0.033333",7502,505,131,70,"1661.0","0.0",1141,0,"3.3",280
23418,"0.483333","0.0","1.483333","35.616667","7.683312",NULL,"1.95",7498,131,109,64,"5992.6","4473.5",5229,1,"1.483333",256
23419,"2.016667","0.0","3.033333","2.7",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"3.033333",280
23420,"2.0","0.0","10.216667","3.866667",NULL,NULL,NULL,7503,82,131,71,"1688.0","0.0",1141,0,"10.216667",284
23421,"1.316667","0.0","11.45","3.316667",NULL,NULL,NULL,7492,131,505,70,"6554.0","4892.5",5229,1,"11.45",280
23422,"0.433333","0.0","2.533333","44.05","19.466664","0.949992","2.55",8580,109,4027,48,"4496.3","3358.0",122,1,"2.533333",192
23423,"13.133333","0.0","4.75","3.7",NULL,NULL,"2.1",7497,241,82,67,"6268.9","4681.0",5611,1,"4.75",268
23424,"2.233333","0.0","6.966667","3.483333",NULL,NULL,NULL,7492,131,505,70,"6552.4","4893.0",5229,1,"6.966667",280
23425,"4.583333","0.0","1.416667","35.583333","8.883336",NULL,"1.85",7500,485,82,53,"4962.6","3704.0",102,1,"1.416667",212
23426,"3.483333","0.0","3.25","3.1",NULL,NULL,"0.066667",7502,505,131,70,"1661.0","0.0",1141,0,"3.25",280
23427,"0.5","0.0","8.5","32.266667","4.616664",NULL,"0.366667",7501,82,485,71,"1686.0","0.0",1141,0,"8.5",284
23428,"2.616667","0.0","3.65","3.15",NULL,NULL,"0.666667",7502,505,131,69,"1631.0","0.0",1141,0,"3.65",276
23429,"1.066667","0.0","8.333333","3.016667",NULL,NULL,NULL,7492,131,505,70,"6554.0","4893.1",5229,1,"8.333333",280
23430,"1.366667","0.0","8.5","2.966667",NULL,NULL,NULL,7492,131,505,70,"6550.8","4891.5",5229,1,"8.5",280
23431,"0.516667","0.0","5.35","33.183333","5.550024",NULL,"2.133333",7501,82,485,71,"1683.0","0.0",1141,0,"5.35",284
23432,"0.683333","0.0","7.3","74.6","53.249976",NULL,"1.266667",8580,109,4027,48,"4492.5","3354.2",109,1,"7.3",192
23433,"2.633333","1.0","3.05","33.9","4.249992",NULL,"4.0",7500,485,82,53,"4959.3","3705.5",102,1,"3.05",212
